State,State Code,UCD - Drug/Alcohol Induced Cause,UCD - Drug/Alcohol Induced Cause Code,MCD - Drug/Alcohol Induced Cause,MCD - Drug/Alcohol Induced Cause Code,Five-Year Age Groups,Five-Year Age Groups Code,Year,Year Code,Deaths,Population,Crude Rate
Tennessee,47,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,45-49 years,45-49,2019,2019,10,437995,Unreliable
Tennessee,47,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,45-49 years,45-49,2020,2020,11,429098,Unreliable
Tennessee,47,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2019,2019,10,437995,Unreliable
Tennessee,47,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2020,2020,11,429098,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,25-29 years,25-29,2018,2018,11,492464,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,25-29 years,25-29,2023,2023,10,482901,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,30-34 years,30-34,2018,2018,17,438603,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,30-34 years,30-34,2019,2019,16,452370,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,30-34 years,30-34,2020,2020,19,466816,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,30-34 years,30-34,2021,2021,20,482000,4.1
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,30-34 years,30-34,2022,2022,16,493987,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,35-39 years,35-39,2018,2018,16,432883,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,35-39 years,35-39,2019,2019,18,435528,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,35-39 years,35-39,2020,2020,14,435747,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,35-39 years,35-39,2021,2021,20,447234,4.5
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,35-39 years,35-39,2022,2022,15,450141,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,35-39 years,35-39,2023,2023,11,460184,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,40-44 years,40-44,2018,2018,10,407384,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,40-44 years,40-44,2019,2019,18,412130,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,40-44 years,40-44,2020,2020,14,419215,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,40-44 years,40-44,2021,2021,22,435912,5
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,40-44 years,40-44,2022,2022,20,442297,4.5
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,40-44 years,40-44,2023,2023,13,451970,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,45-49 years,45-49,2018,2018,13,442810,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,45-49 years,45-49,2019,2019,12,437995,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,45-49 years,45-49,2020,2020,26,429098,6.1
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,45-49 years,45-49,2021,2021,21,422172,5
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,45-49 years,45-49,2022,2022,15,418277,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,50-54 years,50-54,2018,2018,15,439985,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,50-54 years,50-54,2019,2019,18,433284,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,50-54 years,50-54,2020,2020,13,434689,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,50-54 years,50-54,2021,2021,12,449921,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,50-54 years,50-54,2022,2022,15,454247,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,50-54 years,50-54,2023,2023,21,454464,4.6
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,55-59 years,55-59,2018,2018,17,456537,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,55-59 years,55-59,2019,2019,12,460294,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,55-59 years,55-59,2021,2021,16,462892,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,55-59 years,55-59,2022,2022,12,454918,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,55-59 years,55-59,2023,2023,13,447577,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,60-64 years ,60-64,2018,2018,13,429637,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,60-64 years ,60-64,2019,2019,12,434403,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,60-64 years ,60-64,2021,2021,16,450992,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,60-64 years ,60-64,2023,2023,13,455583,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other drug-induced causes,D9,65-69 years,65-69,2021,2021,12,395614,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,25-29 years,25-29,2018,2018,10,492464,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,30-34 years,30-34,2018,2018,16,438603,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,30-34 years,30-34,2019,2019,15,452370,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,30-34 years,30-34,2020,2020,13,466816,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,30-34 years,30-34,2021,2021,19,482000,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,30-34 years,30-34,2022,2022,15,493987,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,35-39 years,35-39,2018,2018,14,432883,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,35-39 years,35-39,2019,2019,16,435528,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,35-39 years,35-39,2020,2020,14,435747,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,35-39 years,35-39,2021,2021,18,447234,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,35-39 years,35-39,2022,2022,14,450141,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,40-44 years,40-44,2019,2019,18,412130,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,40-44 years,40-44,2020,2020,14,419215,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,40-44 years,40-44,2021,2021,19,435912,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,40-44 years,40-44,2022,2022,18,442297,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2018,2018,11,442810,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2019,2019,10,437995,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2020,2020,23,429098,5.4
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2021,2021,21,422172,5
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2022,2022,14,418277,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,50-54 years,50-54,2018,2018,14,439985,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,50-54 years,50-54,2019,2019,17,433284,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,50-54 years,50-54,2020,2020,12,434689,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,50-54 years,50-54,2021,2021,10,449921,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,50-54 years,50-54,2022,2022,15,454247,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,50-54 years,50-54,2023,2023,19,454464,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,55-59 years,55-59,2018,2018,14,456537,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,55-59 years,55-59,2019,2019,11,460294,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,55-59 years,55-59,2021,2021,15,462892,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,55-59 years,55-59,2022,2022,11,454918,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,55-59 years,55-59,2023,2023,12,447577,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,60-64 years ,60-64,2018,2018,10,429637,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,60-64 years ,60-64,2019,2019,11,434403,Unreliable
Tennessee,47,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,60-64 years ,60-64,2021,2021,14,450992,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,15-19 years,15-19,2018,2018,33,2032343,1.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,15-19 years,15-19,2019,2019,30,2052992,1.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,15-19 years,15-19,2020,2020,92,2067665,4.4
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,15-19 years,15-19,2021,2021,127,2120112,6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,15-19 years,15-19,2022,2022,147,2152692,6.8
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,15-19 years,15-19,2023,2023,167,2205154,7.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,20-24 years,20-24,2018,2018,158,1998543,7.9
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,20-24 years,20-24,2019,2019,153,2002525,7.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,20-24 years,20-24,2020,2020,287,2030723,14.1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,20-24 years,20-24,2021,2021,333,2030728,16.4
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,20-24 years,20-24,2022,2022,348,2191176,15.9
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,20-24 years,20-24,2023,2023,337,2118618,15.9
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,25-29 years,25-29,2018,2018,264,2159807,12.2
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,25-29 years,25-29,2019,2019,273,2172297,12.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,25-29 years,25-29,2020,2020,408,2173086,18.8
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,25-29 years,25-29,2021,2021,483,2104070,23
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,25-29 years,25-29,2022,2022,526,2133941,24.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,25-29 years,25-29,2023,2023,465,2148699,21.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,30-34 years,30-34,2018,2018,301,2076521,14.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,30-34 years,30-34,2019,2019,322,2104466,15.3
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,30-34 years,30-34,2020,2020,541,2145484,25.2
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,30-34 years,30-34,2021,2021,570,2153866,26.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,30-34 years,30-34,2022,2022,625,2203467,28.4
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,30-34 years,30-34,2023,2023,634,2252638,28.1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,35-39 years,35-39,2018,2018,297,2030827,14.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,35-39 years,35-39,2019,2019,333,2064852,16.1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,35-39 years,35-39,2020,2020,449,2091557,21.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,35-39 years,35-39,2021,2021,568,2127415,26.7
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,35-39 years,35-39,2022,2022,688,2151212,32
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,35-39 years,35-39,2023,2023,709,2187529,32.4
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,40-44 years,40-44,2018,2018,270,1850945,14.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,40-44 years,40-44,2019,2019,320,1877587,17
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,40-44 years,40-44,2020,2020,374,1927702,19.4
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,40-44 years,40-44,2021,2021,524,1992801,26.3
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,40-44 years,40-44,2022,2022,611,2052394,29.8
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,40-44 years,40-44,2023,2023,635,2120407,29.9
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,45-49 years,45-49,2018,2018,288,1847367,15.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,45-49 years,45-49,2019,2019,291,1853407,15.7
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,45-49 years,45-49,2020,2020,366,1850386,19.8
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,45-49 years,45-49,2021,2021,445,1842949,24.1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,45-49 years,45-49,2022,2022,487,1856501,26.2
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,45-49 years,45-49,2023,2023,492,1889295,26
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,50-54 years,50-54,2018,2018,316,1705590,18.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,50-54 years,50-54,2019,2019,297,1700691,17.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,50-54 years,50-54,2020,2020,375,1726449,21.7
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,50-54 years,50-54,2021,2021,415,1784120,23.3
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,50-54 years,50-54,2022,2022,460,1820166,25.3
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,50-54 years,50-54,2023,2023,501,1850065,27.1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,55-59 years,55-59,2018,2018,335,1712901,19.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,55-59 years,55-59,2019,2019,294,1721845,17.1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,55-59 years,55-59,2020,2020,352,1713628,20.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,55-59 years,55-59,2021,2021,390,1709592,22.8
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,55-59 years,55-59,2022,2022,476,1684359,28.3
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,55-59 years,55-59,2023,2023,476,1686608,28.2
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,60-64 years ,60-64,2018,2018,209,1521389,13.7
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,60-64 years ,60-64,2019,2019,240,1553397,15.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,60-64 years ,60-64,2020,2020,315,1585096,19.9
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,60-64 years ,60-64,2021,2021,412,1611004,25.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,60-64 years ,60-64,2022,2022,379,1617808,23.4
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,60-64 years ,60-64,2023,2023,473,1652778,28.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,65-69 years,65-69,2018,2018,109,1226455,8.9
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,65-69 years,65-69,2019,2019,126,1261142,10
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,65-69 years,65-69,2020,2020,126,1305244,9.7
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,65-69 years,65-69,2021,2021,221,1340363,16.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,65-69 years,65-69,2022,2022,213,1369271,15.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,65-69 years,65-69,2023,2023,249,1424544,17.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,70-74 years,70-74,2018,2018,24,940074,2.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,70-74 years,70-74,2019,2019,50,983886,5.1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,70-74 years,70-74,2020,2020,48,1034668,4.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,70-74 years,70-74,2021,2021,64,1068210,6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,70-74 years,70-74,2022,2022,76,1069219,7.1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,70-74 years,70-74,2023,2023,102,1109496,9.2
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,75-79 years,75-79,2018,2018,12,627316,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,75-79 years,75-79,2019,2019,19,659344,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,75-79 years,75-79,2020,2020,19,687927,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,75-79 years,75-79,2021,2021,31,678523,4.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,75-79 years,75-79,2022,2022,26,745616,3.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,75-79 years,75-79,2023,2023,31,792844,3.9
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,80-84 years,80-84,2020,2020,10,431914,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,80-84 years,80-84,2021,2021,16,418979,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,80-84 years,80-84,2022,2022,10,441317,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,80-84 years,80-84,2023,2023,12,469414,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,15-19 years,15-19,2019,2019,15,2052992,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,15-19 years,15-19,2020,2020,35,2067665,1.7
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,15-19 years,15-19,2021,2021,48,2120112,2.3
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,15-19 years,15-19,2022,2022,67,2152692,3.1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,15-19 years,15-19,2023,2023,80,2205154,3.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,20-24 years,20-24,2018,2018,79,1998543,4
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,20-24 years,20-24,2019,2019,60,2002525,3
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,20-24 years,20-24,2020,2020,129,2030723,6.4
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,20-24 years,20-24,2021,2021,148,2030728,7.3
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,20-24 years,20-24,2022,2022,166,2191176,7.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,20-24 years,20-24,2023,2023,214,2118618,10.1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,25-29 years,25-29,2018,2018,105,2159807,4.9
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,25-29 years,25-29,2019,2019,108,2172297,5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,25-29 years,25-29,2020,2020,193,2173086,8.9
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,25-29 years,25-29,2021,2021,234,2104070,11.1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,25-29 years,25-29,2022,2022,266,2133941,12.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,25-29 years,25-29,2023,2023,247,2148699,11.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,30-34 years,30-34,2018,2018,135,2076521,6.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,30-34 years,30-34,2019,2019,144,2104466,6.8
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,30-34 years,30-34,2020,2020,266,2145484,12.4
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,30-34 years,30-34,2021,2021,298,2153866,13.8
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,30-34 years,30-34,2022,2022,341,2203467,15.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,30-34 years,30-34,2023,2023,337,2252638,15
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,35-39 years,35-39,2018,2018,131,2030827,6.5
